frac, phi, Eg, dge, Ed, s, Ce, ge, Y
0.203543,0.5,124.8158,0.5671921186,10000,0.6,0.944807,2.90114,0
0.206202,0.45,148.2771,0.5573938504,7000,0.65,0.920157,2.89283,0
0.199159,0.4,162.5254,0.546607639,5000,0.55,0.941315,2.86377,0
0.195113,0.4,167.2035,0.5308089714,5000,0.5,0.954661,2.87128,0
0.198237,0.4,163.4027,0.5408567021,5000,0.55,0.940712,2.87046,0
0.26251,0.6,63.4353,0.6673353083,10000,0.95,0.766042,2.94052,0
0.206305,0.45,151.017,0.5424907049,10000,0.65,0.916069,2.90731,0
0.211499,0.45,131.9759,0.5726163559,5000,0.7,0.89618,2.89059,0
0.244504,0.55,83.1516,0.6451766556,10000,0.9,0.808625,2.91589,0
0.195892,0.4,171.9695,0.531403724,5000,0.5,0.955912,2.8682,0
0.198135,0.4,169.2401,0.5360343829,5000,0.55,0.941472,2.87195,0
0.212181,0.5,118.3421,0.5772114978,10000,0.7,0.902911,2.91062,0
0.202154,0.4,178.7013,0.5404504259,7000,0.6,0.928459,2.87574,0
0.212991,0.5,106.4294,0.564241639,10000,0.7,0.888222,2.933,0
0.198305,0.4,179.9966,0.5201042081,7000,0.55,0.941016,2.88839,0
0.207109,0.45,146.4474,0.5763207832,5000,0.65,0.92517,2.87124,0
0.195201,0.4,169.6376,0.5236102588,5000,0.5,0.954977,2.87791,0
0.22216,0.55,93.4978,0.6008935543,10000,0.75,0.879508,2.92947,0
0.195258,0.4,176.8645,0.5033242734,7000,0.5,0.951639,2.89853,0
0.206664,0.45,147.9386,0.5627312096,7000,0.65,0.921009,2.88651,0
0.20404,0.5,124.2901,0.5387396627,10000,0.6,0.937629,2.93153,0
0.267173,0.6,64.9926,0.6815458432,10000,1,0.750289,2.93073,0
0.195322,0.4,161.4708,0.5303409827,5000,0.5,0.953849,2.87398,0
0.217839,0.5,117.2536,0.6087015575,5000,0.75,0.892115,2.8851,0
0.196205,0.45,146.9042,0.5096832344,7000,0.5,0.960468,2.91708,0
0.211729,0.5,119.8934,0.6105516491,7000,0.7,0.914223,2.87449,0
0.235309,0.55,86.2817,0.6357523463,10000,0.85,0.833487,2.91746,0
0.238564,0.5,97.2745,0.6175588951,10000,0.9,0.804622,2.91433,0
0.253122,0.55,77.7089,0.65086924,10000,0.95,0.777642,2.92288,0
0.19579,0.4,160.9043,0.5207669619,5000,0.5,0.951461,2.88238,0
0.254988,0.55,74.718,0.6453311807,10000,0.95,0.769861,2.93069,0
0.22318,0.55,87.4025,0.6064340246,7000,0.75,0.874073,2.92885,0
0.197742,0.4,179.3879,0.5275413736,7000,0.55,0.941953,2.88058,0
0.236986,0.55,100.9266,0.6497918485,7000,0.9,0.835686,2.89317,0
0.229416,0.55,90.745,0.6108054949,10000,0.8,0.855068,2.92866,0
0.195014,0.4,168.9363,0.5216216334,7000,0.5,0.952953,2.88038,0
0.21879,0.5,112.3313,0.5979517916,7000,0.75,0.882909,2.90119,0
0.195009,0.4,179.7489,0.5201391753,7000,0.5,0.95482,2.87973,0
0.205493,0.45,152.4187,0.5702406526,7000,0.65,0.926286,2.87632,0
0.198759,0.4,162.4401,0.5393247168,5000,0.55,0.940009,2.87276,0
0.211495,0.5,116.0608,0.5872931702,7000,0.7,0.904804,2.90181,0
0.219396,0.55,106.4757,0.6090746921,7000,0.75,0.897097,2.90766,0
0.215235,0.5,111.4119,0.5692713159,10000,0.7,0.893922,2.92415,0
0.266029,0.6,60.1935,0.6698421521,10000,0.95,0.758368,2.94266,0
0.204463,0.45,142.3364,0.5733182346,5000,0.65,0.922645,2.87686,0
0.195595,0.4,163.0472,0.5034928673,5000,0.5,0.948257,2.90176,0
0.219837,0.55,96.7922,0.6247943839,7000,0.75,0.891734,2.90171,0
0.195582,0.4,164.2793,0.5116088453,7000,0.5,0.949162,2.8941,0
0.208588,0.45,151.9126,0.5501064111,10000,0.7,0.899164,2.90918,0
0.206224,0.5,118.2548,0.5626598191,10000,0.65,0.919421,2.91829,0
0.232675,0.6,74.7757,0.626654282,10000,0.8,0.851946,2.94484,0
0.198904,0.4,151.3547,0.5379815852,5000,0.55,0.936273,2.8785,0
0.24122,0.6,71.7461,0.6395525451,10000,0.85,0.825743,2.943,0
0.24426,0.55,88.088,0.6320599151,10000,0.9,0.811351,2.92321,0
0.19816,0.4,179.9965,0.5479089489,5000,0.55,0.947421,2.85617,0
0.233336,0.55,88.3215,0.6299265546,10000,0.85,0.83492,2.92124,0
0.203739,0.5,122.2577,0.5333561007,10000,0.6,0.934404,2.93815,0
0.198093,0.4,173.2464,0.5260955886,7000,0.55,0.93996,2.88446,0
0.275542,0.6,57.687,0.6609916904,10000,1,0.725856,2.959,0
0.222544,0.55,91.3926,0.6060998467,7000,0.75,0.879165,2.92572,0
0.194644,0.4,166.8792,0.5202657765,7000,0.5,0.952022,2.88421,0
0.196063,0.4,164.6407,0.5164755867,5000,0.5,0.951126,2.88744,0
0.260141,0.6,66.6701,0.6768003753,10000,0.95,0.776991,2.92687,0
0.224061,0.5,132.6955,0.6235330685,7000,0.85,0.865685,2.87737,0
0.203155,0.45,142.4491,0.5497247767,7000,0.6,0.933889,2.89355,0
0.187853,0.4,176.608,0.4620667616,10000,0.4,0.970546,2.92835,0
0.194684,0.4,172.0854,0.5132278748,7000,0.5,0.952187,2.8911,0
0.195259,0.4,169.7586,0.519007163,7000,0.5,0.952194,2.88473,0
0.195711,0.4,172.7945,0.5145114837,7000,0.5,0.952299,2.88873,0
0.192663,0.4,164.8109,0.5104132127,5000,0.45,0.963901,2.88342,0
0.244523,0.55,81.1381,0.6341364519,10000,0.9,0.801513,2.92948,0
0.202625,0.45,149.9182,0.5670395386,5000,0.6,0.94224,2.87011,0
0.238889,0.55,88.5681,0.6385988513,10000,0.9,0.815276,2.91769,0
0.186721,0.4,176.4815,0.4460340838,10000,0.35,0.97941,2.93471,0
0.195174,0.4,179.9692,0.506627037,7000,0.5,0.952537,2.89299,0
0.226902,0.5,123.2763,0.6364032696,5000,0.85,0.86223,2.86756,0
0.194713,0.4,175.3574,0.5179294157,7000,0.5,0.953424,2.88458,0
0.19509,0.4,164.1164,0.5264564434,5000,0.5,0.953322,2.87795,0
0.197802,0.4,179.9999,0.5260655146,7000,0.55,0.941647,2.88212,0
0.223538,0.45,142.3553,0.5914950177,10000,0.85,0.845053,2.89213,0
0.257607,0.55,78.3131,0.6473167878,10000,1,0.753868,2.93057,0
0.198005,0.4,175.1657,0.5354851224,5000,0.55,0.943335,2.8728,0
0.198436,0.4,166.851,0.5379037536,5000,0.55,0.941655,2.87127,0
0.198472,0.4,179.9605,0.5301121154,5000,0.55,0.943301,2.87656,0
0.202539,0.45,143.0051,0.5520064705,7000,0.6,0.934584,2.89125,0
0.230898,0.6,80.4141,0.6235587254,10000,0.8,0.860964,2.94217,0
0.23867,0.55,82.3305,0.6131787988,10000,0.85,0.820268,2.94176,0
0.228502,0.5,103.8816,0.6259281227,10000,0.85,0.838027,2.89772,0
0.198764,0.4,169.8111,0.5450639002,5000,0.55,0.944073,2.86245,0
0.198709,0.4,179.8723,0.5103547391,10000,0.55,0.937383,2.89859,0
0.234874,0.55,84.5167,0.6299241486,10000,0.85,0.82962,2.92378,0
0.218595,0.55,101.7949,0.6205260461,7000,0.75,0.896272,2.90166,0
0.263739,0.6,62.7782,0.6463998376,10000,0.95,0.758474,2.95856,0
0.263832,0.55,74.2601,0.6570126032,10000,1,0.74851,2.92687,0
0.213996,0.5,108.8181,0.5755232017,10000,0.7,0.893842,2.92032,0
0.220196,0.55,92.3083,0.5928758804,10000,0.75,0.876222,2.94035,0
0.194881,0.4,171.09,0.5280170793,5000,0.5,0.955519,2.872,0
0.210834,0.5,126.1704,0.6263712079,5000,0.7,0.924849,2.85208,0
0.22737,0.5,122.3191,0.6110951744,10000,0.85,0.851646,2.89567,0
0.217356,0.5,127.2292,0.6040990636,7000,0.75,0.896578,2.88553,0
0.201084,0.45,161.0159,0.5538570956,7000,0.6,0.942901,2.88228,0
0.214532,0.5,103.0499,0.5595548676,10000,0.7,0.883787,2.94032,0
0.195175,0.4,179.2135,0.4997950104,7000,0.5,0.951102,2.90208,0
0.195871,0.4,171.0626,0.5091360628,7000,0.5,0.950282,2.89453,0
0.245868,0.55,80.9955,0.6393799019,10000,0.9,0.802959,2.92421,0
0.270732,0.6,63.96,0.6766229472,10000,1,0.74596,2.93663,0
0.202847,0.45,144.3576,0.522887681,7000,0.6,0.927506,2.92284,0
0.224375,0.55,89.419,0.5842868149,10000,0.75,0.868453,2.94895,0
0.207255,0.5,126.5397,0.5658571719,10000,0.65,0.926119,2.91114,0
0.247213,0.55,84.3216,0.6537933873,10000,0.95,0.789636,2.9143,0
0.194801,0.4,177.4628,0.5398626621,7000,0.5,0.958629,2.85748,0
0.233947,0.5,98.7529,0.6158231441,10000,0.85,0.82809,2.90842,0
0.210076,0.5,118.7407,0.5942261697,7000,0.7,0.909382,2.89395,0
0.262165,0.6,63.175,0.6663575289,10000,0.95,0.765566,2.94215,0
0.196037,0.45,145.2132,0.5098458963,10000,0.5,0.958642,2.91795,0
0.197972,0.4,173.4521,0.5484147722,5000,0.55,0.945704,2.85857,0
0.19505,0.4,163.5605,0.5125270858,7000,0.5,0.949827,2.89312,0
0.230047,0.5,102.7067,0.6006515823,10000,0.85,0.82833,2.92177,0
0.195359,0.4,168.58,0.5117129268,7000,0.5,0.950794,2.89231,0
0.195092,0.4,177.4929,0.5012104446,10000,0.5,0.950269,2.90128,0
0.197437,0.4,179.4365,0.5250281465,10000,0.55,0.9416,2.88409,0
0.273144,0.65,55.5378,0.7197122983,7000,1,0.750091,2.92938,0
0.219362,0.55,100.6167,0.6220101379,10000,0.75,0.895177,2.90139,0
0.195015,0.4,178.3899,0.5201048382,5000,0.5,0.955889,2.87825,0
0.228045,0.5,117.0973,0.6090629139,10000,0.85,0.846289,2.90292,0
0.192606,0.45,147.1158,0.5034805564,10000,0.45,0.974362,2.91524,0
0.195065,0.4,174.4462,0.4965403114,7000,0.5,0.949366,2.90638,0
0.248466,0.5,103.8891,0.6538376573,7000,1,0.78032,2.88719,0
0.237177,0.55,96.8553,0.6650901209,5000,0.9,0.836536,2.88134,0
0.186754,0.4,149.0013,0.4918553673,7000,0.5,0.941211,2.92429,0
0.22417,0.45,142.7394,0.6179487966,10000,0.85,0.854562,2.86512,0
0.212413,0.5,129.4417,0.5787005138,7000,0.7,0.911696,2.90233,0
0.24079,0.55,80.2525,0.624690389,10000,0.85,0.820379,2.93012,0
0.19465,0.4,172.6937,0.5107765122,7000,0.5,0.951767,2.89344,0
0.229793,0.55,87.0844,0.6293804353,10000,0.8,0.856337,2.91437,0
0.253593,0.55,77.471,0.659555034,7000,0.95,0.780326,2.91291,0
0.288688,0.65,43.9501,0.6963092643,10000,1,0.70249,2.97513,0
0.215044,0.5,108.4086,0.5761478632,5000,0.7,0.894955,2.91767,0
0.198686,0.4,176.9687,0.529832152,7000,0.55,0.941773,2.88021,0
0.195148,0.4,173.2701,0.521265606,7000,0.5,0.953382,2.88007,0
0.242397,0.55,89.0038,0.6341184943,10000,0.9,0.814068,2.91997,0
0.198863,0.4,169.2952,0.5477542626,5000,0.55,0.943937,2.86055,0
0.205137,0.5,118.5135,0.5376817505,10000,0.6,0.933192,2.93438,0
0.237933,0.55,93.8891,0.665873018,5000,0.9,0.833015,2.88339,0
0.212888,0.5,120.0418,0.604222169,7000,0.7,0.912447,2.88156,0
0.211648,0.5,109.4246,0.5752219287,10000,0.7,0.89477,2.92083,0
0.211675,0.5,126.2931,0.5886070083,5000,0.7,0.914334,2.89228,0
0.228616,0.5,114.2916,0.6156898624,10000,0.85,0.845555,2.89657,0
0.199157,0.4,169.1305,0.5207241313,7000,0.55,0.937366,2.89062,0
0.214568,0.5,114.5553,0.5726688054,10000,0.7,0.8977,2.91897,0
0.256608,0.55,73.8162,0.6426599464,7000,0.95,0.76752,2.93277,0
0.217833,0.5,120.6652,0.5938540796,10000,0.75,0.887996,2.9014,0
0.194995,0.4,176.1518,0.5112291373,7000,0.5,0.952693,2.89075,0
0.212498,0.5,119.3749,0.5905673948,7000,0.7,0.9083,2.89677,0
0.239918,0.55,84.0891,0.6398505389,10000,0.9,0.807991,2.92221,0
0.242176,0.6,68.0124,0.6431674808,10000,0.85,0.818833,2.94638,0
0.241555,0.6,70.797,0.6405490963,7000,0.85,0.824306,2.94287,0
0.220529,0.55,86.166,0.5861908803,10000,0.75,0.865974,2.95155,0
0.245547,0.6,75.5431,0.6688604107,7000,0.9,0.818147,2.91743,0
0.201319,0.45,150.5304,0.5534614317,7000,0.6,0.938071,2.8868,0
0.198022,0.4,176.1661,0.5323392508,5000,0.55,0.942911,2.87574,0
0.212629,0.5,114.3291,0.5946170935,5000,0.7,0.906329,2.89457,0
0.195105,0.4,176.9216,0.5144740951,7000,0.5,0.953559,2.88702,0
0.244745,0.55,82.9139,0.6399715878,10000,0.9,0.805933,2.91986,0
0.195442,0.4,165.0986,0.5310243739,5000,0.5,0.95463,2.872,0
0.237179,0.55,96.8347,0.6620287554,7000,0.9,0.835126,2.88568,0
0.195718,0.4,179.9176,0.5189825266,7000,0.5,0.954926,2.87977,0
0.195495,0.4,164.5092,0.514246151,5000,0.5,0.950946,2.88887,0
0.239225,0.55,93.1251,0.6552261916,10000,0.9,0.826459,2.89584,0
0.276637,0.6,56.7914,0.6746121488,10000,1,0.726554,2.95154,0
0.227136,0.55,93.3849,0.6290786752,10000,0.8,0.865606,2.90844,0
0.195483,0.4,178.176,0.5055139397,7000,0.5,0.951657,2.89415,0
0.204413,0.45,140.758,0.5568221027,10000,0.65,0.915555,2.8987,0
0.189915,0.4,174.2323,0.4757898508,10000,0.4,0.970877,2.91247,0
0.202253,0.45,150.7979,0.5549808317,7000,0.6,0.939074,2.88442,0
0.198362,0.4,166.2837,0.5261460984,5000,0.55,0.938931,2.88407,0
0.2113,0.5,121.3441,0.5618642402,10000,0.7,0.900363,2.9251,0
0.194368,0.4,178.0491,0.5046055046,10000,0.5,0.951375,2.89931,0
0.195551,0.4,179.7424,0.5129389433,7000,0.5,0.95402,2.88612,0
0.195604,0.4,179.8386,0.510156658,7000,0.5,0.95324,2.89049,0
0.198746,0.4,162.772,0.5480261596,5000,0.55,0.942311,2.86311,0
0.213457,0.45,146.5173,0.6159251713,5000,0.75,0.898182,2.84806,0
0.222298,0.55,94.3049,0.612719527,10000,0.75,0.884026,2.91735,0
0.212337,0.5,123.419,0.5872989109,5000,0.7,0.910991,2.89605,0
0.278397,0.6,54.8416,0.6798467763,10000,1,0.723019,2.95017,0
0.229722,0.55,85.8943,0.6028734582,10000,0.8,0.846597,2.94116,0
0.233976,0.55,75.0361,0.6204624839,10000,0.85,0.811447,2.94473,0
0.190989,0.35,179.9998,0.4792768072,7000,0.4,0.955907,2.8907,0
0.191552,0.4,179.7343,0.467743811,10000,0.45,0.958961,2.92965,0
0.24485,0.55,84.3433,0.6311395985,10000,0.9,0.805719,2.92804,0
0.195276,0.4,174.6485,0.5009901594,7000,0.5,0.949872,2.90312,0
0.19892,0.4,179.945,0.5123016324,7000,0.55,0.938102,2.89578,0
0.198284,0.4,177.1779,0.5360858386,5000,0.55,0.944167,2.8704,0
0.223807,0.45,146.6411,0.6129532303,7000,0.85,0.85569,2.86802,0
0.195379,0.4,179.9556,0.5027999563,7000,0.5,0.95191,2.89871,0
0.196501,0.4,179.9902,0.4963082068,10000,0.5,0.949644,2.90513,0
0.25069,0.6,66.7964,0.6705230727,10000,0.9,0.799246,2.92964,0
0.24973,0.55,74.3345,0.6305682358,10000,0.9,0.787643,2.93866,0
0.195127,0.4,175.8832,0.5215251507,5000,0.5,0.955362,2.87677,0
0.198761,0.4,179.6132,0.5258075692,7000,0.55,0.941406,2.88242,0
0.23904,0.55,91.5176,0.6756200246,5000,0.9,0.832481,2.87669,0
0.195746,0.4,170.5685,0.5101956481,7000,0.5,0.950357,2.89205,0
0.253397,0.6,71.0562,0.687625129,10000,0.95,0.790003,2.91303,0
0.227717,0.5,113.5476,0.6156005977,7000,0.85,0.845696,2.89744,0
0.195761,0.4,179.9677,0.5212878621,7000,0.5,0.955219,2.87802,0
0.199962,0.4,156.755,0.538603302,5000,0.55,0.937482,2.87519,0
0.265001,0.6,67.9451,0.6884016411,10000,1,0.759515,2.92098,0
0.21075,0.45,140.0364,0.5569484135,7000,0.7,0.895679,2.905,0
0.195547,0.4,172.9768,0.5063457538,7000,0.5,0.950814,2.89665,0
0.244457,0.55,83.804,0.6437391349,10000,0.9,0.808841,2.91687,0
0.195654,0.4,178.3845,0.4975168923,7000,0.5,0.950286,2.90498,0
0.195438,0.4,179.307,0.5232499513,7000,0.5,0.955751,2.87631,0
0.19946,0.4,176.1773,0.5606430898,5000,0.6,0.933978,2.854,0
0.214771,0.5,109.3483,0.5919717989,5000,0.7,0.90152,2.89992,0
0.195736,0.4,165.3031,0.5229214644,5000,0.5,0.95347,2.87903,0
0.235828,0.6,72.3724,0.6173971303,10000,0.8,0.844184,2.95614,0
0.195443,0.4,160.9825,0.5092765598,10000,0.5,0.947491,2.89873,0
0.195767,0.4,168.5772,0.5134301189,7000,0.5,0.95089,2.88804,0
0.235102,0.55,84.8619,0.6378234146,10000,0.85,0.832335,2.91551,0
0.196227,0.4,179.9262,0.5316202165,5000,0.5,0.957819,2.86449,0
0.26165,0.6,71.6764,0.69415128,10000,1,0.76932,2.9128,0
0.198124,0.4,179.9325,0.5181747357,10000,0.55,0.939247,2.89183,0
0.205715,0.45,148.7322,0.5564100667,7000,0.65,0.919594,2.89239,0
0.265493,0.6,67.5204,0.6866048474,10000,1,0.75825,2.92429,0
0.197943,0.4,167.6031,0.5426909963,5000,0.55,0.942618,2.86714,0
0.239775,0.65,60.8116,0.6497415706,10000,0.8,0.844765,2.95886,0
0.240126,0.55,89.5058,0.6543353274,7000,0.9,0.822255,2.89971,0
0.211294,0.5,131.6718,0.5828356001,7000,0.7,0.915099,2.89601,0
0.269702,0.6,63.6232,0.687823868,10000,1,0.748785,2.9274,0
0.195453,0.4,177.5812,0.5083180919,7000,0.5,0.952132,2.89217,0
0.193933,0.4,179.9716,0.4982718226,7000,0.5,0.951095,2.9035,0
0.202541,0.4,173.3767,0.5467063902,5000,0.6,0.92896,2.86939,0
0.207292,0.45,140.9229,0.5695658285,5000,0.65,0.920083,2.88194,0
0.272416,0.6,61.4255,0.6659026374,10000,1,0.736703,2.94929,0
0.205648,0.45,161.2,0.5713747808,5000,0.65,0.930524,2.8706,0
0.218109,0.5,122.0904,0.595123261,10000,0.75,0.889919,2.898,0
0.19907,0.4,166.5144,0.5607047475,3000,0.55,0.948694,2.84213,0
0.211141,0.5,120.3556,0.5576771894,10000,0.7,0.898069,2.9307,0
0.195401,0.4,179.9769,0.5247216172,5000,0.5,0.957154,2.87391,0
0.195227,0.4,169.9744,0.5256682315,7000,0.5,0.954015,2.87687,0
0.249819,0.55,77.8556,0.6189170957,10000,0.9,0.791007,2.94374,0
0.19817,0.4,172.5535,0.5486452349,5000,0.55,0.945636,2.85695,0
0.204134,0.5,117.7057,0.5300328052,10000,0.6,0.930174,2.94326,0
0.212861,0.5,118.6881,0.6019889707,7000,0.7,0.910401,2.88527,0
0.229854,0.5,106.4953,0.6329367262,5000,0.85,0.845497,2.88352,0
0.202123,0.45,148.9182,0.5437560725,10000,0.6,0.934792,2.89893,0
0.203024,0.45,147.7431,0.5539433985,5000,0.6,0.937786,2.88662,0
0.250927,0.6,78.6154,0.6789204425,7000,0.95,0.803153,2.90904,0
0.227451,0.5,119.073,0.6152648319,10000,0.85,0.850323,2.89578,0
0.202628,0.45,143.6385,0.5681604325,5000,0.6,0.93957,2.8721,0
0.256435,0.6,70.8534,0.6759932887,7000,0.95,0.786805,2.92284,0
0.209965,0.45,151.6711,0.5793136612,7000,0.7,0.908804,2.8764,0
0.194929,0.4,171.9031,0.5247790722,7000,0.5,0.954386,2.87831,0
0.206372,0.45,147.3406,0.5967021725,5000,0.65,0.930815,2.84815,0
0.207517,0.5,128.213,0.5743874599,10000,0.65,0.929443,2.90013,0
0.206687,0.45,149.1879,0.5947267205,7000,0.7,0.912195,2.86242,0
0.197116,0.4,167.3933,0.5093973259,10000,0.55,0.933106,2.90539,0
0.248125,0.65,53.2048,0.6665482309,10000,0.85,0.803087,2.96787,0
0.194247,0.4,178.2837,0.4957173059,7000,0.5,0.950048,2.9078,0
0.230397,0.5,111.2884,0.6036630449,10000,0.85,0.838755,2.91148,0
0.222056,0.5,103.8452,0.5828892867,10000,0.8,0.846653,2.93141,0
0.192135,0.4,170.7392,0.5151843789,7000,0.45,0.965564,2.87852,0
0.261807,0.55,66.2032,0.6326935398,10000,0.95,0.74802,2.95266,0
0.240883,0.55,91.3941,0.64712841,10000,0.9,0.821388,2.90464,0
0.196753,0.4,179.7388,0.5218097412,10000,0.55,0.939328,2.88869,0
0.198106,0.4,169.7206,0.5561232545,5000,0.55,0.946411,2.85215,0
0.195128,0.4,175.2507,0.5250458787,5000,0.5,0.956407,2.87445,0
0.195128,0.4,180,0.5344119964,5000,0.5,0.958788,2.86285,0
0.267505,0.55,63.2465,0.6552511698,10000,1,0.725331,2.94292,0
0.254275,0.6,71.7214,0.6861796697,10000,0.95,0.79103,2.9146,0
0.244917,0.55,103.6158,0.6934492706,7000,1,0.808636,2.86428,0
0.241994,0.6,71.2914,0.6431286473,10000,0.85,0.825608,2.94116,0
0.237979,0.55,94.7071,0.6601478283,7000,0.9,0.831441,2.88923,0
0.215093,0.5,108.0618,0.5908395797,7000,0.7,0.898547,2.90344,0
0.195052,0.4,179.1594,0.5188682213,7000,0.5,0.954766,2.88074,0
0.191171,0.4,179.9761,0.4973778437,10000,0.45,0.963508,2.8963,0
0.257804,0.65,55.3006,0.6818781845,7000,0.9,0.788107,2.95342,0
0.189947,0.45,146.4676,0.484810121,7000,0.4,0.985376,2.92375,0
0.249591,0.55,72.369,0.6391796719,10000,0.9,0.787372,2.93462,0
0.204969,0.45,145.5199,0.5657660179,7000,0.65,0.921174,2.88553,0
0.23188,0.55,87.6536,0.6171023902,10000,0.85,0.830146,2.93335,0
0.260988,0.6,64.9011,0.6729987124,10000,0.95,0.771483,2.93419,0
0.209816,0.5,127.561,0.5824146652,10000,0.7,0.911461,2.9027,0
0.207199,0.45,144.3831,0.5349214821,10000,0.65,0.910618,2.91908,0
0.202069,0.4,166.9341,0.5695780304,5000,0.6,0.932951,2.84731,0
0.232783,0.6,75.808,0.6263292352,10000,0.8,0.853701,2.94455,0
0.198749,0.4,164.8987,0.5460816627,5000,0.55,0.942662,2.86513,0
0.267371,0.6,63.1079,0.7014590356,10000,1,0.751841,2.91835,0
0.235791,0.55,105.3491,0.6479118516,10000,0.9,0.839922,2.89226,0
0.241496,0.6,71.4406,0.6457440321,10000,0.85,0.826695,2.93828,0
0.206291,0.45,150.1792,0.5445642953,10000,0.65,0.91609,2.90511,0
0.198054,0.4,170.7821,0.5275510577,7000,0.55,0.939504,2.88304,0
0.218367,0.5,112.9551,0.6061831267,7000,0.75,0.886275,2.89176,0
0.255664,0.65,60.0034,0.6709626165,10000,0.9,0.797724,2.9532,0
0.260327,0.6,64.6388,0.6787098601,10000,0.95,0.772513,2.92968,0
0.195486,0.4,178.203,0.5059358814,7000,0.5,0.951585,2.89532,0
0.262353,0.6,64.3233,0.6593395462,10000,0.95,0.765706,2.94737,0
0.205449,0.45,148.9195,0.5573534485,7000,0.65,0.920766,2.89216,0
0.229643,0.5,121.428,0.5976303346,10000,0.85,0.845731,2.909,0
0.22824,0.5,110.5032,0.6274267751,10000,0.85,0.845631,2.88906,0
0.275933,0.6,55.2155,0.6867830422,10000,1,0.725982,2.94432,0
0.194791,0.4,175.7166,0.5346420584,5000,0.5,0.958559,2.86214,0
0.218935,0.45,150.8583,0.5983754196,5000,0.8,0.8751,2.86958,0
0.266307,0.6,66.1718,0.6877330208,10000,1,0.755266,2.92427,0
0.187289,0.4,167.3749,0.4598818283,10000,0.4,0.967951,2.93133,0
0.199658,0.4,177.2768,0.5133436131,10000,0.6,0.920657,2.90708,0
0.194699,0.4,179.9896,0.4991451559,7000,0.5,0.951568,2.90219,0
0.19547,0.4,179.9629,0.4921807686,10000,0.5,0.948263,2.9107,0
0.198778,0.4,179.9453,0.5146785097,7000,0.55,0.939581,2.89229,0
0.196218,0.4,163.9136,0.5052622357,7000,0.5,0.947741,2.90075,0
0.195655,0.45,148.2427,0.5198762624,5000,0.5,0.964448,2.90274,0
0.195703,0.4,167.8711,0.5053365805,7000,0.5,0.949188,2.90016,0
0.238493,0.55,76.9864,0.6272232014,10000,0.85,0.816418,2.93331,0
0.247281,0.65,52.2813,0.631506252,10000,0.8,0.815494,2.99162,0
0.230393,0.55,81.0543,0.6023217053,10000,0.8,0.839032,2.94708,0
0.195398,0.4,170.3507,0.5230668129,5000,0.5,0.954852,2.87704,0
0.2427,0.55,85.3872,0.6684903201,7000,0.95,0.797459,2.89982,0
0.195272,0.4,173.9526,0.5107059072,5000,0.5,0.952606,2.8887,0
0.214532,0.45,153.3367,0.5900781864,10000,0.75,0.892561,2.8738,0
0.205043,0.45,150.8564,0.5716981715,10000,0.65,0.924695,2.87842,0
0.269075,0.6,62.7885,0.6858886258,10000,1,0.746429,2.93209,0
0.214274,0.5,113.7864,0.5831040503,5000,0.7,0.902047,2.90557,0
0.233397,0.5,101.488,0.5996074537,10000,0.85,0.826759,2.9213,0
0.198689,0.4,163.6607,0.5479982632,5000,0.55,0.942513,2.86163,0
0.208125,0.5,115.4513,0.571984544,7000,0.65,0.92038,2.90914,0
0.260783,0.6,71.8288,0.6963846283,10000,1,0.770984,2.91101,0
0.276989,0.6,55.1677,0.6701412159,10000,1,0.72125,2.95765,0
0.196394,0.45,145.0273,0.5177392815,7000,0.5,0.961732,2.90824,0
0.212124,0.5,129.2632,0.574994359,10000,0.7,0.909808,2.90646,0
0.213281,0.5,118.1263,0.5817240709,7000,0.7,0.904446,2.90529,0
0.203408,0.45,139.3443,0.549173281,5000,0.6,0.933249,2.89415,0
0.229891,0.5,108.043,0.6080610847,10000,0.85,0.837275,2.9094,0
0.1981,0.4,176.9257,0.5248128585,7000,0.55,0.940588,2.88384,0
0.195501,0.4,165.6471,0.5053961694,7000,0.5,0.948742,2.90019,0
0.211635,0.5,124.9231,0.6135385315,5000,0.7,0.919763,2.8665,0
0.247796,0.55,100.3142,0.6700609313,10000,1,0.795882,2.89006,0
0.195259,0.4,179.9812,0.5322790249,7000,0.5,0.957426,2.8669,0
0.215104,0.5,107.2299,0.5781918465,7000,0.7,0.894899,2.91658,0
0.198611,0.4,179.9432,0.5053063906,7000,0.55,0.93668,2.90426,0
0.205128,0.45,156.1769,0.5560623317,10000,0.65,0.922623,2.89268,0
0.189844,0.4,162.6577,0.4884678447,7000,0.4,0.971979,2.89928,0
0.241676,0.55,81.7731,0.635596266,10000,0.9,0.803575,2.92777,0
0.199306,0.45,146.1154,0.536800764,7000,0.55,0.949798,2.89627,0
0.231376,0.55,95.7484,0.6427764449,7000,0.85,0.850039,2.89979,0
0.195789,0.4,176.8322,0.4927976752,10000,0.5,0.948347,2.91144,0
0.219752,0.5,109.305,0.5976787616,7000,0.75,0.88029,2.90302,0
0.228493,0.5,106.2262,0.6397909331,5000,0.85,0.847238,2.87761,0
0.22286,0.55,94.7787,0.5935844997,7000,0.75,0.8791,2.93436,0
0.197092,0.4,170.9436,0.5530400736,5000,0.55,0.946576,2.85388,0
